,c1.xlarge,c3.8xlarge,c4.2xlarge,c4.4xlarge,c4.8xlarge,c5.2xlarge,c5.4xlarge,c5.9xlarge,c5.large,c5.xlarge,c5d.2xlarge,c5d.4xlarge,c5d.9xlarge,c5d.xlarge,g2.2xlarge,g2.8xlarge,g3.4xlarge,i3.2xlarge,i3.4xlarge,i3.8xlarge,i3.xlarge,m3.2xlarge,m3.xlarge,m4.10xlarge,m4.16xlarge,m4.2xlarge,m4.4xlarge,m5.12xlarge,m5.2xlarge,m5.4xlarge,m5.xlarge,m5d.12xlarge,m5d.2xlarge,m5d.4xlarge,m5d.xlarge,p2.8xlarge,p2.xlarge,p3.16xlarge,p3.2xlarge,p3.8xlarge,r3.2xlarge,r3.4xlarge,r3.8xlarge,r4.16xlarge,r4.2xlarge,r4.4xlarge,r4.8xlarge,r4.xlarge,r5.2xlarge,r5.4xlarge,r5.xlarge,r5d.24xlarge,r5d.4xlarge,r5d.xlarge,x1.16xlarge,z1d.6xlarge,z1d.large,z1d.xlarge
2018-10-15 16:00:00+00:00,0.0005875,0.000735625,0.000945625,0.0,0.0,0.0008281250000000001,0.0011071875,0.0008301388888888889,0.0008274999999999999,0.0009437499999999999,0.001065,0.0009281249999999999,0.0008097222222222222,0.00086625,0.0014281250000000001,0.0014571875,0.0011465625,0.0013124999999999999,0.00181375,0.0039,0.00133875,0.0007825,0.00080625,0.000830125,0.0,0.001134375,0.0,0.0008818750000000001,0.001378125,0.00117625,0.001165,0.0008502083333333333,0.00163625,0.001231875,0.0009725,0.0039359375,0.00347625,0.006132890625,0.006444375,0.00591265625,0.0009249999999999999,0.001049375,0.0010678125,0.0,0.0009350000000000001,0.0,0.0,0.00093125,0.00091375,0.0008968749999999999,0.0009925,0.000891875,0.0008934374999999999,0.000895,0.0016328125,0.0015375,0.0019099999999999998,0.0015400000000000001
2018-10-15 17:00:00+00:00,0.000601875,0.000735625,0.0008012500000000001,0.0,0.0,0.000834375,0.0011825,0.0008301388888888889,0.0008399999999999999,0.0009437499999999999,0.001065,0.0009281249999999999,0.0008097222222222222,0.0009162500000000001,0.001730625,0.0012451562500000002,0.0011465625,0.0013124999999999999,0.0014715625,0.0014375,0.00133875,0.0007825,0.00080625,0.000824,0.0,0.00103875,0.0,0.0009388541666666666,0.00112125,0.00090875,0.00117875,0.0008502083333333333,0.00163625,0.001231875,0.0009725,0.0037190624999999997,0.00342625,0.006132890625,0.006389375,0.0060275,0.00098625,0.0011115625000000001,0.00152375,0.0,0.0008587499999999999,0.0,0.0,0.0008675,0.00089875,0.00089625,0.0009925,0.0013639583333333331,0.0008934374999999999,0.000895,0.0016328125,0.0015375,0.00148,0.0015400000000000001
2018-10-15 18:00:00+00:00,0.0006125,0.000735625,0.0008024999999999999,0.0,0.0,0.001021875,0.0010709375,0.0008301388888888889,0.0008399999999999999,0.0009925,0.001065,0.0009281249999999999,0.0008097222222222222,0.0008225,0.002755,0.0021665625,0.0011465625,0.0013124999999999999,0.0014946875,0.0014290625,0.0012825,0.000780625,0.000775,0.000824,0.0,0.00103875,0.0,0.0009388541666666666,0.0011849999999999999,0.00090875,0.00117875,0.0008502083333333333,0.00163625,0.001231875,0.0009725,0.0037190624999999997,0.0034174999999999995,0.006132890625,0.006310625,0.00708875,0.00098625,0.0011115625000000001,0.00133,0.0,0.0008587499999999999,0.0,0.0,0.0008675,0.00089875,0.00101625,0.00141625,0.0008988541666666666,0.0008934374999999999,0.000895,0.00163484375,0.0014997916666666666,0.00148,0.0015400000000000001
2018-10-15 19:00:00+00:00,0.000480625,0.000735625,0.0009525,0.0,0.0,0.0009668750000000001,0.0010709375,0.0008197222222222221,0.0008274999999999999,0.0009925,0.001065,0.000884375,0.0008097222222222222,0.0008225,0.002755,0.0021665625,0.0010765624999999998,0.00139875,0.0013046874999999999,0.0012671875,0.00134125,0.000780625,0.000775,0.000824,0.0,0.00103875,0.0,0.0008972916666666667,0.0010999999999999998,0.0013628124999999999,0.001155,0.0008502083333333333,0.000985625,0.001231875,0.0009725,0.0037190624999999997,0.0035299999999999997,0.006019921875,0.006310625,0.00708875,0.0009281249999999999,0.0011115625000000001,0.00133,0.0,0.0008587499999999999,0.0,0.0,0.0008687500000000001,0.00089875,0.00101625,0.00141625,0.0008988541666666666,0.0008934374999999999,0.000895,0.00163484375,0.0014997916666666666,0.00148,0.0016799999999999999
2018-10-15 20:00:00+00:00,0.000480625,0.000734375,0.000905625,0.0,0.0,0.0009668750000000001,0.0010709375,0.0008312500000000001,0.0008274999999999999,0.0010887499999999999,0.001065,0.0008096875,0.0008097222222222222,0.0008225,0.002755,0.0021665625,0.0010765624999999998,0.001236875,0.0013046874999999999,0.0012671875,0.0012749999999999999,0.0008725,0.000775,0.000824,0.0,0.0008387500000000001,0.0,0.0008972916666666667,0.0010999999999999998,0.0011803125,0.001155,0.0008502083333333333,0.0016481249999999999,0.00114875,0.00096375,0.0038434375,0.00537625,0.006096171875,0.006310625,0.00708875,0.0010293750000000001,0.001215,0.00133,0.0,0.000934375,0.0,0.0,0.0009362499999999999,0.00125125,0.00101625,0.00089125,0.0008988541666666666,0.0008934374999999999,0.000895,0.00163484375,0.001519375,0.00148,0.0015350000000000001
2018-10-15 21:00:00+00:00,0.000480625,0.00073640625,0.000905625,0.0,0.0,0.0009668750000000001,0.001164375,0.0008312500000000001,0.0008274999999999999,0.00095,0.001065,0.0008096875,0.0008097222222222222,0.0008675,0.002755,0.0014678125,0.0010765624999999998,0.001236875,0.0018412499999999998,0.0012671875,0.0012749999999999999,0.0008725,0.000775,0.000809625,0.0,0.001149375,0.0,0.0008972916666666667,0.0011849999999999999,0.0011803125,0.0012525,0.0008502083333333333,0.0016481249999999999,0.00087125,0.000865,0.0038434375,0.0035137500000000004,0.006096171875,0.006458125,0.00708875,0.0010293750000000001,0.001215,0.00107015625,0.0,0.0008812499999999999,0.0,0.0,0.00087125,0.00125125,0.00101625,0.00089125,0.0008988541666666666,0.0008934374999999999,0.0008925000000000001,0.0015630468750000002,0.001519375,0.00148,0.0015350000000000001
2018-10-15 22:00:00+00:00,0.000480625,0.00073640625,0.000905625,0.0,0.0,0.0010231250000000002,0.0009334375,0.0008297222222222223,0.0008325000000000001,0.00095,0.0008231250000000001,0.0008096875,0.0008215277777777778,0.0009175000000000001,0.002755,0.00132421875,0.0012865625,0.001321875,0.0018412499999999998,0.0012665625,0.0012749999999999999,0.0008725,0.00080375,0.0008348750000000001,0.0,0.0010425,0.0,0.0008502083333333333,0.0011849999999999999,0.0011803125,0.00116875,0.0008502083333333333,0.0016481249999999999,0.001218125,0.000865,0.0039996875,0.0034775,0.006096171875,0.006385,0.00708875,0.000989375,0.001215,0.00107015625,0.0,0.0008812499999999999,0.0,0.0,0.00087125,0.0009,0.0008953125,0.00099875,0.0008988541666666666,0.000893125,0.0008925000000000001,0.0015630468750000002,0.0015414583333333333,0.001485,0.0015350000000000001
2018-10-15 23:00:00+00:00,0.0005868749999999999,0.00073640625,0.00080375,0.0,0.0,0.000830625,0.00119375,0.0008297222222222223,0.0008325000000000001,0.00095,0.0010725,0.0008184375,0.0008215277777777778,0.0009175000000000001,0.00150875,0.002075,0.0012865625,0.001408125,0.0014759375,0.001440625,0.0039,0.0008725,0.00080375,0.0008348750000000001,0.0,0.0010425,0.0,0.0008844791666666667,0.0011849999999999999,0.0009249999999999999,0.00116875,0.0008502083333333333,0.0016481249999999999,0.001218125,0.000865,0.0037324999999999997,0.0034775,0.006096171875,0.006385,0.0059421874999999996,0.000989375,0.0010515625,0.0013546875,0.0,0.000941875,0.0,0.0,0.0008725,0.0009,0.0008953125,0.00099875,0.0013080208333333333,0.000893125,0.0008925000000000001,0.0015630468750000002,0.001395,0.001485,0.0015350000000000001
2018-10-16 00:00:00+00:00,0.000620625,0.00073640625,0.00080375,0.0,0.0,0.000968125,0.00119375,0.0008297222222222223,0.0008325000000000001,0.00095,0.0010725,0.00088,0.0008215277777777778,0.00082375,0.00276875,0.0012431249999999999,0.0010821875,0.001408125,0.0014953125,0.001440625,0.0039,0.00078,0.00080375,0.0008235,0.0,0.0010425,0.0,0.0009440625,0.001231875,0.0009249999999999999,0.0011825,0.0008502083333333333,0.000989375,0.001218125,0.0008550000000000001,0.0037324999999999997,0.0035249999999999995,0.005921953125,0.006286875,0.006072968749999999,0.00093125,0.001115,0.0013546875,0.0,0.000941875,0.0,0.0,0.0008725,0.0009,0.0010234375,0.00099875,0.0008928124999999999,0.000893125,0.0008925000000000001,0.0015630468750000002,0.001395,0.001915,0.0015350000000000001
2018-10-16 01:00:00+00:00,0.000620625,0.00073640625,0.000803125,0.0,0.0,0.000968125,0.0010759375,0.0008315277777777778,0.0008325000000000001,0.0010025,0.0010725,0.00088,0.0008630555555555555,0.00082375,0.00276875,0.0012431249999999999,0.0010821875,0.001303125,0.0014953125,0.001440625,0.00127625,0.00078,0.00080375,0.0008235,0.0,0.000841875,0.0,0.0009440625,0.00110625,0.001376875,0.0012625000000000002,0.0008502083333333333,0.000864375,0.001218125,0.0008550000000000001,0.0037324999999999997,0.00537625,0.005989140625,0.006286875,0.0070840625,0.001031875,0.001115,0.0013546875,0.0,0.0008593750000000001,0.0,0.0,0.00094125,0.0009131250000000001,0.0010234375,0.00146625,0.0008928124999999999,0.000893125,0.0008925000000000001,0.0015630468750000002,0.0015406250000000001,0.0015,0.00153125
2018-10-16 02:00:00+00:00,0.000620625,0.00073640625,0.000803125,0.0,0.0,0.000830625,0.0010759375,0.0008209722222222222,0.00083,0.0010149999999999998,0.0010725,0.00088,0.0008630555555555555,0.00082375,0.00150875,0.0012431249999999999,0.0011478125,0.001303125,0.00130375,0.0012782812500000001,0.00134375,0.00078,0.00080375,0.0008235,0.0,0.0008550000000000001,0.0,0.0009440625,0.00110625,0.0012178125,0.0012625000000000002,0.0008502083333333333,0.0008625000000000001,0.0011490625000000001,0.0009587500000000001,0.00376453125,0.00537625,0.005989140625,0.006286875,0.0070840625,0.001031875,0.001115,0.001075,0.0,0.000880625,0.0,0.0,0.00094125,0.0009131250000000001,0.0010234375,0.0010375,0.0008928124999999999,0.000893125,0.0008937499999999999,0.0016478125,0.0015375,0.0015125,0.00174625
2018-10-16 03:00:00+00:00,0.000540625,0.0007353125000000001,0.000803125,0.0,0.0,0.000830625,0.001116875,0.0008209722222222222,0.00083,0.0010149999999999998,0.0010725,0.0009259375,0.0008630555555555555,0.00091875,0.00150875,0.0014778125,0.0011478125,0.001320625,0.0018415625,0.00127359375,0.0012975,0.00078,0.00080375,0.000845,0.0,0.000938125,0.0,0.0009440625,0.00110625,0.0012178125,0.0011737499999999999,0.0008502083333333333,0.001651875,0.0011490625000000001,0.0009587500000000001,0.0039570312500000005,0.00351625,0.0060593750000000005,0.006436875,0.0070840625,0.001031875,0.00121875,0.001075,0.0,0.00093375,0.0,0.0,0.00094125,0.0009131250000000001,0.0010234375,0.0010025,0.0008928124999999999,0.000893125,0.0008937499999999999,0.0016478125,0.0015375,0.0014925000000000001,0.00174625
2018-10-16 04:00:00+00:00,0.000540625,0.00073625,0.000803125,0.0,0.0,0.0008312500000000001,0.001116875,0.0008290277777777777,0.00083,0.0010149999999999998,0.0010718750000000001,0.000818125,0.0008630555555555555,0.00086625,0.00150875,0.0014778125,0.0012959375,0.00133125,0.0018415625,0.00127359375,0.0012975,0.0008750000000000001,0.00080375,0.000845,0.0,0.001155,0.0,0.0009440625,0.00110625,0.0008503125,0.0011737499999999999,0.0008502083333333333,0.001651875,0.0008706250000000001,0.0009587500000000001,0.0039570312500000005,0.00347375,0.0060593750000000005,0.006436875,0.0070840625,0.000994375,0.0010603125,0.001075,0.0,0.0008581250000000001,0.0,0.0,0.00094125,0.0009006250000000001,0.0010234375,0.0010025,0.0012544270833333333,0.0008925000000000001,0.0008937499999999999,0.0016478125,0.0015375,0.0014925000000000001,0.00174625
2018-10-16 05:00:00+00:00,0.0005712499999999999,0.00073625,0.000803125,0.0,0.0,0.0009668750000000001,0.001116875,0.0008290277777777777,0.00083,0.0010149999999999998,0.0010718750000000001,0.000818125,0.0008630555555555555,0.00082375,0.0015093749999999999,0.00200953125,0.0012959375,0.00140625,0.001494375,0.0012771875000000001,0.0012975,0.0008750000000000001,0.00080375,0.000845,0.0,0.001155,0.0,0.0009462499999999999,0.00110625,0.0009325,0.0011737499999999999,0.0008502083333333333,0.0009918750000000001,0.0012521875,0.00089875,0.00373765625,0.0034237499999999997,0.00590359375,0.006445625000000001,0.00593765625,0.000994375,0.0010603125,0.001288125,0.0,0.0008581250000000001,0.0,0.0,0.00094125,0.0009006250000000001,0.0010234375,0.0010025,0.000890625,0.0008925000000000001,0.0008937499999999999,0.0016478125,0.0015447916666666668,0.0014925000000000001,0.001395
2018-10-16 06:00:00+00:00,0.0005074999999999999,0.00073625,0.000803125,0.0,0.0,0.0008431249999999999,0.001116875,0.0008290277777777777,0.00083,0.0010149999999999998,0.0010718750000000001,0.000818125,0.0008604166666666668,0.00082375,0.0015093749999999999,0.0012435937500000001,0.0012959375,0.00140625,0.001494375,0.00143671875,0.0012975,0.0007818749999999999,0.0008024999999999999,0.0008283749999999999,0.0,0.001155,0.0,0.0008864583333333333,0.0012481249999999999,0.0009325,0.00118,0.0008502083333333333,0.0009918750000000001,0.0012521875,0.00089875,0.00373765625,0.0034237499999999997,0.00590359375,0.00637125,0.00593765625,0.000930625,0.0010571875,0.0015509375,0.0,0.0008581250000000001,0.0,0.0,0.0009425,0.0008906249999999999,0.000894375,0.0010025,0.000890625,0.0008925000000000001,0.0008937499999999999,0.0016478125,0.0015266666666666666,0.0014925000000000001,0.0014475
2018-10-16 07:00:00+00:00,0.0005074999999999999,0.00073625,0.0008006249999999999,0.0,0.0,0.0008431249999999999,0.001074375,0.0008311111111111111,0.0008274999999999999,0.00101625,0.0010718750000000001,0.000818125,0.0008604166666666668,0.00082625,0.0027487500000000003,0.0012435937500000001,0.001086875,0.00123625,0.0039,0.00143671875,0.001345,0.0007818749999999999,0.000775,0.000823625,0.0,0.001155,0.0,0.0008864583333333333,0.001198125,0.0009325,0.001165,0.0008502083333333333,0.0009918750000000001,0.0008503125,0.00089875,0.00373765625,0.00352125,0.00590359375,0.00637125,0.00703421875,0.0008975000000000001,0.0010571875,0.0015509375,0.0,0.000945,0.0,0.0,0.0009425,0.0008906249999999999,0.0009584374999999999,0.0010025,0.0008922395833333333,0.0008925000000000001,0.0008937499999999999,0.0016478125,0.0015266666666666666,0.0019175000000000002,0.0014475
2018-10-16 08:00:00+00:00,0.0005074999999999999,0.00073625,0.0009112500000000001,0.0,0.0,0.0008431249999999999,0.00116625,0.0008311111111111111,0.00081,0.00101625,0.0010718750000000001,0.0008765625000000001,0.0008604166666666668,0.00082625,0.0027487500000000003,0.0012435937500000001,0.001086875,0.0013006250000000001,0.0039,0.00143671875,0.001345,0.0007818749999999999,0.0007737499999999999,0.0008572499999999999,0.0,0.001155,0.0,0.0008864583333333333,0.001198125,0.001186875,0.001265,0.0008502083333333333,0.0016487499999999998,0.0008503125,0.00095625,0.0038492187499999998,0.0035175,0.019125,0.00637125,0.0060765624999999995,0.0010325,0.0010571875,0.00107953125,0.0,0.000945,0.0,0.0,0.0009425,0.0009124999999999999,0.0010321875,0.0014625,0.000890625,0.0008925000000000001,0.0008937499999999999,0.0016478125,0.0015285416666666668,0.0019175000000000002,0.001675
2018-10-16 09:00:00+00:00,0.00052125,0.00073578125,0.0009112500000000001,0.0,0.0,0.0008431249999999999,0.0009400000000000001,0.0008311111111111111,0.00081,0.00101625,0.0010718750000000001,0.0008178125,0.0008604166666666668,0.0008675,0.0027487500000000003,0.0014828125,0.00114875,0.0013006250000000001,0.0018406249999999998,0.0012809375,0.00129625,0.0007818749999999999,0.0007737499999999999,0.0008572499999999999,0.0,0.0008543749999999999,0.0,0.0008864583333333333,0.001198125,0.00139,0.0011575000000000001,0.0008502083333333333,0.000861875,0.001148125,0.00095625,0.0038492187499999998,0.0035175,0.00594453125,0.006514375,0.0060765624999999995,0.000995,0.0010571875,0.00107953125,0.0,0.0008781250000000001,0.0,0.0,0.0008575,0.0009124999999999999,0.0010321875,0.00100625,0.000890625,0.00089125,0.0008937499999999999,0.0016432812500000002,0.0015285416666666668,0.0019175000000000002,0.001675
2018-10-16 10:00:00+00:00,0.000550625,0.000734375,0.0009112500000000001,0.0,0.0,0.000830625,0.0009400000000000001,0.0008208333333333332,0.00081,0.00101625,0.001069375,0.0008178125,0.0008604166666666668,0.00092,0.00150875,0.00132703125,0.00114875,0.0013006250000000001,0.0018406249999999998,0.0012809375,0.00129625,0.0007818749999999999,0.0007737499999999999,0.0008572499999999999,0.0,0.0008543749999999999,0.0,0.0008864583333333333,0.001198125,0.0009359374999999999,0.0011825,0.0008502083333333333,0.000861875,0.001148125,0.00095625,0.00375921875,0.0035175,0.00594453125,0.006356875,0.019125,0.000995,0.0010625,0.00124421875,0.0,0.0009331249999999999,0.0,0.0,0.0008575,0.0009124999999999999,0.0010321875,0.00100625,0.0012275520833333333,0.00089125,0.00089125,0.0016432812500000002,0.0015285416666666668,0.001495,0.001675
2018-10-16 11:00:00+00:00,0.000550625,0.000734375,0.0009112500000000001,0.0,0.0,0.0008449999999999999,0.0009400000000000001,0.0008286111111111111,0.00081,0.001095,0.001069375,0.0008178125,0.0008219444444444445,0.00092,0.001436875,0.00132703125,0.00114875,0.00132125,0.0018406249999999998,0.00144078125,0.00128,0.0008743749999999999,0.0007737499999999999,0.000829125,0.0,0.001156875,0.0,0.0008864583333333333,0.001198125,0.0009359374999999999,0.0011825,0.0008502083333333333,0.0008500000000000001,0.0008699999999999999,0.0009025,0.0037484375,0.00342625,0.005890781249999999,0.019125,0.019125,0.0009299999999999999,0.0010625,0.00124421875,0.0,0.0009331249999999999,0.0,0.0,0.0008575,0.0009012499999999999,0.0010321875,0.00100625,0.0012275520833333333,0.00089125,0.00089125,0.0016432812500000002,0.004525,0.001495,0.001675
2018-10-16 12:00:00+00:00,0.0005287499999999999,0.000734375,0.0008,0.0,0.0,0.0008449999999999999,0.00108,0.0008286111111111111,0.0008325000000000001,0.0010149999999999998,0.001069375,0.0008178125,0.0008219444444444445,0.00092,0.001436875,0.0014828125,0.00114875,0.0039,0.0014937499999999999,0.00143875,0.0013475000000000002,0.0007825,0.0007737499999999999,0.000829125,0.0,0.001156875,0.0,0.0008892708333333334,0.001198125,0.0009359374999999999,0.0011825,0.0008502083333333333,0.000995,0.0008699999999999999,0.0009025,0.0037484375,0.00342625,0.005890781249999999,0.019125,0.00590671875,0.0009299999999999999,0.0010562500000000001,0.00151671875,0.0,0.0009331249999999999,0.0,0.0,0.00087125,0.0009012499999999999,0.0009184375,0.00100625,0.0012275520833333333,0.00089125,0.000895,0.0016432812500000002,0.004525,0.0014975000000000001,0.001675
2018-10-16 13:00:00+00:00,0.0005287499999999999,0.000734375,0.0008056249999999999,0.0,0.0,0.0008449999999999999,0.00108,0.0008286111111111111,0.00083,0.00097,0.001069375,0.0009243750000000001,0.0008219444444444445,0.0008274999999999999,0.001436875,0.0014828125,0.001089375,0.0039,0.001360625,0.00143875,0.00129125,0.0007825,0.00077625,0.000829125,0.00085390625,0.001156875,0.0,0.0009469791666666667,0.0014425,0.0009359374999999999,0.0011775000000000002,0.0008502083333333333,0.000995,0.0008699999999999999,0.0009025,0.01125,0.00540125,0.005890781249999999,0.019125,0.00590671875,0.001035,0.0010562500000000001,0.0010740625,0.0,0.00086,0.0,0.0,0.00087125,0.0009012499999999999,0.0010403125,0.00100625,0.0012275520833333333,0.0008906249999999999,0.000895,0.0016432812500000002,0.00150125,0.0019175000000000002,0.001675
2018-10-16 14:00:00+00:00,0.0005287499999999999,0.000735625,0.00077125,0.0,0.0,0.0008449999999999999,0.00108,0.0008309722222222223,0.00083,0.00097,0.001069375,0.0008706250000000001,0.0008219444444444445,0.0008274999999999999,0.0027481249999999997,0.0014828125,0.0011484375,0.001316875,0.001301875,0.0039,0.00129125,0.0007825,0.00077625,0.000829125,0.0008958593750000001,0.0008425,0.0,0.0009469791666666667,0.0014425,0.0009359374999999999,0.0011775000000000002,0.0008502083333333333,0.000865,0.0011468749999999999,0.0009475000000000001,0.01125,0.0035249999999999995,0.005890781249999999,0.006494374999999999,0.00697234375,0.001035,0.0011228125000000001,0.0010740625,0.0,0.0008637499999999999,0.0,0.0,0.0009400000000000001,0.00112625,0.0010403125,0.0010075000000000001,0.0008911979166666667,0.0008906249999999999,0.000895,0.0016432812500000002,0.00150125,0.0019175000000000002,0.00167625
2018-10-16 15:00:00+00:00,0.000499375,0.000734375,0.00097375,0.0,0.0,0.0010612500000000001,0.0009393749999999999,0.0008309722222222223,0.00083,0.00097,0.001069375,0.0008168750000000001,0.0008219444444444445,0.0008274999999999999,0.00174625,0.001494375,0.001133125,0.0013,0.001845625,0.00128890625,0.00129125,0.0007825,0.00077625,0.0008730000000000001,0.000819375,0.001046875,0.0,0.0009469791666666667,0.00111875,0.0013928125,0.0011775000000000002,0.0008502083333333333,0.0016406250000000002,0.0011468749999999999,0.0009475000000000001,0.003855625,0.0035249999999999995,0.00599546875,0.006494374999999999,0.00607359375,0.000996875,0.0011228125000000001,0.00107125,0.0,0.0009325,0.0,0.00109140625,0.0009400000000000001,0.0009112500000000001,0.000894375,0.00148375,0.0008911979166666667,0.0008906249999999999,0.000895,0.001636796875,0.0015241666666666667,0.0015,0.0015175
2018-10-16 16:00:00+00:00,0.000499375,0.00073484375,0.00097375,0.0,0.0,0.00102125,0.0009393749999999999,0.0008205555555555555,0.00083,0.00097,0.001069375,0.0008168750000000001,0.0008097222222222222,0.0008274999999999999,0.00174625,0.001494375,0.0012978125,0.0013275000000000001,0.001845625,0.0012896875,0.00129125,0.0008750000000000001,0.00077625,0.0008730000000000001,0.0008215625,0.001046875,0.0,0.0009469791666666667,0.00111875,0.0013928125,0.0011775000000000002,0.0008502083333333333,0.0016406250000000002,0.0011468749999999999,0.0008637499999999999,0.0037420312499999997,0.0035249999999999995,0.00599546875,0.006396875000000001,0.00607359375,0.000996875,0.0011228125000000001,0.00121921875,0.0,0.0009325,0.0,0.00109140625,0.0009400000000000001,0.0009112500000000001,0.000894375,0.00103,0.0008911979166666667,0.0008906249999999999,0.000895,0.001636796875,0.0015264583333333334,0.0015,0.0015175
2018-10-16 17:00:00+00:00,0.0005281250000000001,0.00073484375,0.00097375,0.0,0.0,0.0008318749999999999,0.0009393749999999999,0.0008205555555555555,0.00083,0.00102125,0.001069375,0.0008168750000000001,0.0008231944444444444,0.0008274999999999999,0.00152125,0.00195,0.0012978125,0.00139875,0.0013665625000000002,0.0012896875,0.00129125,0.0008750000000000001,0.00077625,0.000809625,0.0008215625,0.0011468749999999999,0.0,0.0009469791666666667,0.00111875,0.0013928125,0.00116125,0.0008502083333333333,0.0016406250000000002,0.0008696875,0.00090875,0.0037420312499999997,0.0034312500000000003,0.00599546875,0.006396875000000001,0.0059101562500000005,0.000929375,0.0012728125,0.00121921875,0.0,0.0009325,0.0,0.00109140625,0.0009400000000000001,0.0009112500000000001,0.000894375,0.00103,0.0008928124999999999,0.0008906249999999999,0.0008937499999999999,0.001636796875,0.0015264583333333334,0.0015,0.0015175
2018-10-16 18:00:00+00:00,0.0006625,0.00073484375,0.00097375,0.0,0.0,0.0008318749999999999,0.0010843749999999998,0.0008275,0.00083,0.00110125,0.001069375,0.0008168750000000001,0.0008231944444444444,0.0008274999999999999,0.00152125,0.00124171875,0.001094375,0.00139875,0.001490625,0.00128375,0.0013525,0.0007818749999999999,0.0008012500000000001,0.000809625,0.0008215625,0.001046875,0.0,0.0009523958333333333,0.001215,0.00093875,0.00116875,0.0008502083333333333,0.00099375,0.0008696875,0.00090875,0.0037420312499999997,0.00347375,0.00599546875,0.00649875,0.0059101562500000005,0.000929375,0.0010559375,0.0010764062499999999,0.0,0.0009325,0.0,0.0015440624999999999,0.0008699999999999999,0.0009112500000000001,0.0009140624999999999,0.00103,0.0008928124999999999,0.0008906249999999999,0.0008937499999999999,0.001636796875,0.0015045833333333333,0.0015,0.0015175
2018-10-16 19:00:00+00:00,0.0006625,0.00073484375,0.00097375,0.0,0.0,0.00085375,0.0012134374999999999,0.0008313888888888889,0.00083,0.00097625,0.001069375,0.0008678125,0.0008543055555555555,0.0008274999999999999,0.00152125,0.00124171875,0.0012978125,0.001325,0.0018562499999999998,0.0014421875000000001,0.00129875,0.0007818749999999999,0.0008012500000000001,0.000809625,0.000819765625,0.001046875,0.0,0.0008910416666666667,0.001263125,0.00093875,0.00116875,0.0008502083333333333,0.0008668749999999999,0.0008696875,0.00093875,0.0037685937500000002,0.00539875,0.00591328125,0.00649875,0.0069365625,0.00089875,0.0010559375,0.0010764062499999999,0.0,0.0009549999999999999,0.0,0.0009285937500000001,0.0008699999999999999,0.0009112500000000001,0.0010512499999999999,0.00103,0.0008928124999999999,0.0008906249999999999,0.0008937499999999999,0.001636796875,0.0015045833333333333,0.001925,0.0015175
2018-10-16 20:00:00+00:00,0.0006625,0.0007359374999999999,0.0009768749999999999,0.0,0.0,0.00085375,0.0012134374999999999,0.0008313888888888889,0.00083,0.00097625,0.001069375,0.0008096875,0.0008543055555555555,0.0008274999999999999,0.00152125,0.00124171875,0.0012978125,0.001325,0.001486875,0.00129671875,0.00129875,0.000783125,0.0008012500000000001,0.0008238750000000001,0.000819765625,0.00085625,0.0,0.0008910416666666667,0.001215,0.0014,0.0012737500000000001,0.0008502083333333333,0.0008668749999999999,0.0008696875,0.00093875,0.0037685937500000002,0.00353375,0.00591328125,0.00649875,0.00607671875,0.001036875,0.00112625,0.0010764062499999999,0.0,0.00087625,0.0,0.0010940625,0.0008699999999999999,0.0009112500000000001,0.0008934374999999999,0.00089125,0.0008928124999999999,0.0008906249999999999,0.0008937499999999999,0.001620078125,0.0015045833333333333,0.001925,0.001515
2018-10-16 21:00:00+00:00,0.0006625,0.0007359374999999999,0.0009768749999999999,0.0,0.0,0.0010225,0.0011253125,0.0008313888888888889,0.00083,0.001025,0.001075625,0.0008165624999999999,0.0008543055555555555,0.0008274999999999999,0.002765,0.0013296875,0.0012978125,0.0013237499999999998,0.001486875,0.00129671875,0.00129875,0.000783125,0.0008012500000000001,0.0008805,0.000819765625,0.001051875,0.0,0.0008502083333333333,0.0011206249999999999,0.0011878125,0.0012737500000000001,0.0008502083333333333,0.0008668749999999999,0.0011478125,0.0008525,0.00376125,0.0034625000000000003,0.0059621875,0.0063774999999999995,0.00607671875,0.001036875,0.0010634375,0.00107265625,0.0,0.00087625,0.0,0.00100359375,0.0009437499999999999,0.0010875,0.0008934374999999999,0.00089125,0.0012251562500000001,0.0008906249999999999,0.0008937499999999999,0.0015630468750000002,0.004271875,0.0015049999999999998,0.00177375
2018-10-16 22:00:00+00:00,0.0006625,0.0007359374999999999,0.0009768749999999999,0.0,0.0,0.000971875,0.0009487499999999999,0.0008198611111111112,0.0008325000000000001,0.001025,0.001075625,0.0008165624999999999,0.0008543055555555555,0.00092125,0.0017593749999999999,0.0018675,0.0012978125,0.0013237499999999998,0.001486875,0.0013071875,0.00127875,0.000783125,0.0008012500000000001,0.0008805,0.00081953125,0.000818125,0.0,0.0008502083333333333,0.0011206249999999999,0.0011878125,0.001165,0.0008502083333333333,0.0008668749999999999,0.0008703125000000001,0.0008525,0.00376125,0.0034625000000000003,0.005878671875,0.00655125,0.00607671875,0.00100125,0.0010634375,0.00107265625,0.0,0.0009331249999999999,0.0,0.00100359375,0.0009437499999999999,0.0010875,0.0008934374999999999,0.00151625,0.0012251562500000001,0.0008909375,0.0008937499999999999,0.0015630468750000002,0.0015277083333333332,0.0015049999999999998,0.00177375
